date,order_id,order_amount,region,items_delivered,items_missing,delivery_hour,driver_id,customer_id
2023-02-12,ca4bb404-bb71-40ee-925d-b816c97f4a9c,277.32,Clermont,13,0,3:52:42,WDID11100,WCID5867
2023-02-12,9cc29314-15ad-4259-9547-7b70177ed6de,462.46,Clermont,15,0,14:01:55,WDID09899,WCID6045
2023-02-12,2be05da2-6166-425d-b2dd-c1f7f14c1935,224.33,Apopka,19,0,15:20:45,WDID09988,WCID5332
2023-02-12,fa838369-0405-45b9-9ed1-183245bef63b,400.11,Kissimmee,19,0,11:40:51,WDID10472,WCID5401
2023-02-12,e15d2852-0bd6-43bf-bb57-c0c9382547c0,117.29,Altamonte Springs,15,0,19:28:05,WDID10693,WCID5649
2023-02-12,6db783fb-047c-4eb6-991b-77c24580e2d6,218.04,Apopka,12,0,1:14:21,WDID10794,WCID5147
2023-02-12,47bfda64-1b32-45fe-b19d-f8479d4a71a3,494.00,Kissimmee,13,0,5:03:52,WDID10924,WCID6168
2023-02-12,9152e49b-e7d1-4996-a217-0158cd9ad27c,20.08,Apopka,8,0,7:10:19,WDID10348,WCID5181
2023-02-12,1acaacb5-7adf-48fc-a7d6-d8e752febecb,191.48,Altamonte Springs,3,0,8:46:18,WDID10363,WCID6062
2023-02-12,c509d2a3-03c7-403a-8533-3b0208b679cf,390.75,Sanford,18,0,2:42:46,WDID10088,WCID5492
2023-02-12,ede8bb04-552a-455a-8505-3d24383e0386,90.64,Apopka,10,0,11:48:24,WDID10259,WCID5559
2023-02-12,fe9f9924-edaf-467f-9504-2f25aeedb982,444.40,Apopka,18,0,21:32:53,WDID10862,WCID5604
2023-02-12,cdbab998-bd06-47f4-9011-a62b7e4623f5,461.84,Sanford,12,0,10:28:01,WDID10068,WCID5548
2023-02-12,52a6161c-eea3-4ee6-a981-8f7fddb94601,463.67,Altamonte Springs,4,0,23:24:11,WDID10688,WCID5662
2023-02-12,90810cdb-3851-45ea-8e76-0e87a1f19163,428.57,Clermont,12,0,3:43:59,WDID11097,WCID6189
2023-02-13,3ddfcc22-f1ae-4e28-a87e-fef4b36a0770,78.28,Clermont,10,2,5:57:03,WDID10064,WCID5065
2023-02-13,de6343f9-fa09-4cac-8da8-7c2706825e22,133.73,Sanford,13,2,11:20:24,WDID10389,WCID5028
2023-02-13,fe4bffcc-e466-4f05-b111-777a4808abcd,980.99,Sanford,15,1,12:10:18,WDID10066,WCID5145
2023-02-13,849e79f0-13bf-4a80-bc02-62c208ebe4cd,485.62,Apopka,2,1,1:44:28,WDID10730,WCID5762
2023-02-13,9923a278-e245-4836-aa35-5f6b7f28428f,144.32,Altamonte Springs,1,1,18:00:03,WDID10740,WCID5228
2023-02-13,227670af-aeb6-4301-8030-c9960d6b8b90,192.94,Altamonte Springs,2,1,1:51:22,WDID10469,WCID6107
2023-02-13,1543d453-775c-4e45-91df-5bc80d42424f,585.48,Apopka,11,0,10:39:42,WDID10599,WCID5170
2023-02-13,dbb245ad-88e8-4cc6-8952-8c20aa878cf2,927.06,Clermont,8,0,19:11:27,WDID10051,WCID5697
2023-02-13,2b36436e-7edc-4071-b184-af945c808a26,279.72,Sanford,4,0,1:17:58,WDID10175,WCID5529
2023-02-13,8e33b010-3c45-4359-9402-a8c1e10c3a39,297.33,Kissimmee,5,0,0:00:16,WDID10199,WCID5191
2023-02-13,564b4ee0-4f18-4ced-be88-9bb29b4b5397,70.82,Sanford,7,0,18:04:01,WDID10446,WCID5205
2023-02-13,217d44b7-45b6-479e-8045-42e79b34ead7,476.69,Winter Park,18,0,18:34:32,WDID10864,WCID5545
2023-02-13,8753b4e5-6013-4283-94b7-2ed71ad1c2da,92.82,Altamonte Springs,16,0,7:35:38,WDID11118,WCID5263
2023-02-13,5cb3e4c3-f52e-431f-8604-4d6262933572,129.64,Winter Park,13,0,11:56:17,WDID10494,WCID6127
2023-02-13,f52b5794-91b4-40fd-afb3-f48e3cb98102,81.69,Sanford,9,0,6:44:48,WDID10626,WCID6202
2023-02-13,df7697ea-7293-4b79-8616-eeb6cb43680a,420.78,Orlando,15,0,8:07:57,WDID10189,WCID5704
2023-02-13,28d7569d-36d4-44ea-b8d1-3cd90212d33d,182.69,Clermont,9,0,18:23:21,WDID10429,WCID5526
2023-02-13,45194b1a-1939-4dee-90eb-3f6efb7b4a35,162.92,Sanford,6,0,11:19:06,WDID10797,WCID5958
2023-02-13,bf045180-b1d4-4817-bf17-5599235b7719,477.69,Clermont,10,0,5:06:12,WDID11069,WCID5253
2023-02-13,944a4159-4da3-4b25-8861-3aaf1ade8674,484.49,Winter Park,11,0,10:55:20,WDID09992,WCID5519
2023-02-13,c6b48685-78d8-42cb-94e6-5e457691027c,412.81,Kissimmee,3,0,0:56:45,WDID10474,WCID5301
2023-02-13,08254248-b259-4e79-b2d1-2409d22a03d4,220.43,Kissimmee,4,0,6:48:13,WDID10688,WCID5175
2023-02-13,90f28979-6f5c-4d54-8f03-c6ed7956206d,265.20,Kissimmee,8,0,14:24:07,WDID10992,WCID5068
2023-02-13,2ceae274-e83b-4590-9681-e4d26bdfd4b0,247.63,Clermont,5,0,18:22:03,WDID11017,WCID5469
2023-02-13,44d5c394-e84f-4e04-8684-3674eef38473,266.74,Orlando,4,0,7:56:15,WDID10324,WCID5674
2023-02-13,6d48c156-f935-46d9-bc73-fcb7ff714857,58.77,Clermont,8,0,23:16:28,WDID10797,WCID5340
2023-02-13,a5b9f983-2de7-4452-9d6f-95422991b773,313.30,Altamonte Springs,7,0,4:05:50,WDID09888,WCID5151
2023-02-13,f36c3164-396c-463a-ba30-fa0fdad58702,371.61,Orlando,5,0,7:52:11,WDID10665,WCID6048
2023-02-13,fe96b025-ac57-4507-9e03-4df5f7e1af46,366.09,Sanford,8,0,4:39:34,WDID10387,WCID5999
2023-02-13,0cf170e5-a6c8-4e34-9afd-63153b56428e,120.56,Orlando,10,0,20:53:34,WDID10398,WCID6195
2023-02-14,502f8720-8f0b-42dd-b65c-53bf089dcefd,206.07,Orlando,13,1,6:52:51,WDID10653,WCID5337
2023-02-14,d9d0baa7-b40d-4248-bfd8-d1d33eeecc06,301.85,Apopka,8,1,23:22:54,WDID10310,WCID5409
2023-02-14,d7fbb39b-0e73-4523-b0a1-cce7af949ea0,473.75,Altamonte Springs,15,1,13:21:27,WDID10694,WCID5197
2023-02-14,9bdb287f-808c-4a92-94b3-5bc918f3ed31,26.09,Orlando,1,0,19:34:50,WDID10490,WCID5873
2023-02-14,3dc88198-1d06-4f8c-bbbf-ba26f5f4f311,483.64,Sanford,11,0,14:38:50,WDID10548,WCID5753
2023-02-14,3d3f42e5-46cb-4625-a4c6-638fdaea0140,299.41,Apopka,13,0,20:43:24,WDID10450,WCID5459
2023-02-14,75f25189-d8c5-42b1-93e5-b17853c3d7a2,444.40,Altamonte Springs,7,0,1:29:04,WDID10466,WCID6053
2023-02-14,05d3907c-fdb1-4f41-835b-aa6823e75b00,135.55,Winter Park,18,0,15:16:08,WDID10568,WCID6146
2023-02-14,895f3e51-4c1f-4942-923c-82235d8662d1,232.87,Altamonte Springs,7,0,7:38:02,WDID10718,WCID5999
2023-02-14,57f293d9-a8b3-4086-b0ed-b36008ae3b68,182.66,Kissimmee,18,0,4:02:26,WDID11011,WCID5002
2023-02-14,659fc13b-2efb-4a39-959e-0d5a4f79e60d,125.99,Sanford,15,0,12:45:53,WDID10599,WCID5593
2023-02-14,0cfc9dbb-654e-47b3-97f9-3657fc5966a5,176.66,Kissimmee,4,0,14:37:23,WDID10662,WCID5860
2023-02-14,eb6e9e44-d8a6-4505-ad81-214b92037de1,163.86,Winter Park,2,0,7:07:32,WDID10048,WCID5893
2023-02-14,fb825cce-236a-4972-837a-34ab3bf9bf5f,373.69,Sanford,15,0,12:57:00,WDID10108,WCID5013
2023-02-14,06a848d7-047e-4969-a20b-4b52a0e1fd40,87.81,Altamonte Springs,1,0,18:44:30,WDID10520,WCID5090
2023-02-14,39fb43a8-5ffb-4066-8e6c-d92c8812070a,487.10,Apopka,7,0,3:49:35,WDID10860,WCID5806
2023-02-14,318462c0-bf0a-4296-a66a-2d34382e7be7,112.44,Sanford,16,0,1:51:52,WDID10217,WCID5756
2023-02-14,43b877da-9ffd-4739-98d7-ac64407edbd7,353.51,Apopka,16,0,2:40:52,WDID10465,WCID6039
2023-02-14,fde6d7cb-0b76-4406-aef8-f5504798480b,308.92,Winter Park,17,0,22:11:59,WDID11000,WCID5777
2023-02-14,a13895f1-cb9f-4c00-ae75-0b93b46f1357,382.31,Altamonte Springs,8,0,5:13:03,WDID10049,WCID5602
2023-02-14,a88ccf4b-ab3c-47e8-b304-2ba0ed00feb6,118.56,Sanford,5,0,12:12:58,WDID10130,WCID5910
2023-02-14,65a58c55-adc6-42df-b6be-d8801957111f,425.73,Sanford,16,0,17:43:45,WDID10221,WCID5102
2023-02-14,c4bf73bb-4138-402c-9df6-e3c250ac9414,300.90,Winter Park,5,0,5:22:10,WDID10556,WCID6087
2023-02-15,d105773f-d566-4aa2-87b2-c5245539e6f5,118.73,Orlando,12,2,19:06:31,WDID10311,WCID5800
2023-02-15,2972f202-a3f5-447a-8ba8-903e1e6ffd3c,259.91,Apopka,10,1,2:57:41,WDID10614,WCID6076
2023-02-15,6ab5dd76-cd41-4e82-9f26-20f56de3bbc7,137.08,Apopka,12,1,5:53:15,WDID10633,WCID5850
2023-02-15,7081a372-28d6-4c74-9007-dcb35f5a6e57,175.18,Orlando,19,1,7:57:09,WDID10637,WCID6212
2023-02-15,59bd16a3-e82b-468a-af20-d467ac8811b5,166.02,Apopka,14,1,3:42:50,WDID10250,WCID6111
2023-02-15,8f179952-48d5-4d7b-9dad-632738fad549,390.58,Altamonte Springs,11,0,17:08:26,WDID10716,WCID5307
2023-02-15,8b1d33db-2a5e-48d4-8263-5fd67d7536b1,340.26,Clermont,18,0,2:56:51,WDID10100,WCID5012
2023-02-15,7474bf8b-a67f-48a7-a50f-e7e648e37885,164.62,Altamonte Springs,9,0,12:41:40,WDID10279,WCID5013
2023-02-15,721eb839-34e1-405f-8f5e-7f53b6c5ee19,488.46,Apopka,11,0,9:40:14,WDID10382,WCID5479
2023-02-15,d0ae8f12-ef34-4a96-bfe6-c8c392dcac4e,105.74,Apopka,3,0,15:22:39,WDID10903,WCID5398
2023-02-15,0243be1c-da59-48ad-a32d-704af43a75ec,135.78,Clermont,3,0,18:44:59,WDID10924,WCID5434
2023-02-15,39e012a4-c6dd-4b2a-84b4-b76a486b2f2c,465.81,Sanford,5,0,1:05:19,WDID10651,WCID5007
2023-02-15,83be5550-15e8-477e-b534-fcc3b6bf3b6a,348.50,Apopka,16,0,8:53:59,WDID10769,WCID5456
2023-02-15,f024426a-ef0b-4b02-8f77-49f3b7f55722,96.26,Apopka,10,0,19:47:16,WDID10871,WCID6187
2023-02-15,e78a4f28-1635-4ca1-94d0-7396af8ff19f,361.18,Clermont,16,0,23:39:57,WDID10954,WCID5578
2023-02-15,fd5ade71-94dd-4342-b13c-f5bafc82c1b4,268.41,Apopka,11,0,23:26:46,WDID10024,WCID6041
2023-02-15,7c56059c-d6f0-4b43-ba1a-a60be1f61b5c,239.09,Kissimmee,19,0,14:20:54,WDID10061,WCID6061
2023-02-15,a020f19e-b03a-4e02-8080-97fc589069c3,328.70,Winter Park,17,0,2:52:11,WDID10142,WCID5408
2023-02-15,0e67c13b-830e-4490-a226-86b2e509926b,26.19,Kissimmee,2,0,1:55:15,WDID10346,WCID5914
2023-02-15,03a73fe9-7b76-4214-b56c-e6301d46f865,382.66,Kissimmee,19,0,9:58:59,WDID10508,WCID5602
2023-02-15,7c1d1a3f-9893-4d0b-b2ea-6aa85f244074,299.50,Winter Park,14,0,1:51:20,WDID10916,WCID6140
2023-02-15,53eda662-d380-4d8b-9e91-6ef54a71efe8,60.54,Altamonte Springs,16,0,11:11:01,WDID10285,WCID6137
2023-02-15,3ef784a4-6fa9-4ee3-a58f-13e667df3640,273.43,Orlando,19,0,2:43:54,WDID10353,WCID6064
2023-02-15,cfc82832-2cfc-4edf-83f6-34dd5c5ac85f,452.20,Sanford,9,0,2:07:50,WDID10926,WCID5205
2023-02-15,c737a499-862b-412d-8c0d-5386b86d6d78,245.47,Altamonte Springs,2,0,4:17:39,WDID10969,WCID5234
2023-02-15,6b82c263-ca06-42e3-bda2-2c830b11bf3f,207.60,Winter Park,4,0,16:04:21,WDID11086,WCID5878
2023-02-15,74fd760a-b0c6-4e0e-964c-bb3bd4ff6987,104.92,Orlando,13,0,4:58:33,WDID10509,WCID5205
2023-02-15,e1bf7b59-9f41-498f-ba8d-cfa1cc92875a,237.39,Sanford,7,0,3:35:18,WDID10704,WCID5320
2023-02-15,35abb2e5-36cb-49b3-963b-2db17d398ea2,82.52,Altamonte Springs,16,0,8:20:04,WDID11065,WCID5202
2023-02-15,f94a7c42-8169-4c9f-8043-782b2f0643fe,355.02,Clermont,17,0,20:06:13,WDID10145,WCID5098
2023-02-15,39fce821-29ea-4bcb-9067-0bb1aadd0959,257.16,Altamonte Springs,11,0,19:38:09,WDID10276,WCID5874
2023-02-16,af34847d-5b73-49ea-9412-87c98cb18d2f,629.99,Apopka,13,2,11:02:35,WDID10446,WCID5077
2023-02-16,f80b850f-482c-4adf-8474-fd01e3bd2902,264.40,Orlando,3,1,10:00:03,WDID10471,WCID5297
2023-02-16,651a71d6-20e4-45c2-ad3c-c2014f35c474,247.01,Sanford,15,1,12:39:56,WDID10570,WCID5085
2023-02-16,9d0a4067-7c05-4a0e-befe-39d0795ff4c9,168.89,Clermont,7,1,22:15:25,WDID10485,WCID5505
2023-02-16,1b6046c6-0221-47fc-82bc-9dd4ab06a216,175.87,Kissimmee,10,1,12:33:18,WDID10700,WCID5210
2023-02-16,8d624215-bcfe-41ef-93ce-1aac7867bee5,113.42,Orlando,12,1,13:11:44,WDID10325,WCID5487
2023-02-16,b0c64edc-2bb6-4689-a983-7101637d0931,101.98,Kissimmee,7,1,13:24:59,WDID10491,WCID5581
2023-02-16,b0134048-9c6f-42b8-820f-e8effe2618a2,155.23,Kissimmee,14,0,22:59:29,WDID10589,WCID6228
2023-02-16,a045cf93-2a73-494e-8bc7-75981444136e,357.08,Kissimmee,15,0,3:35:41,WDID10135,WCID6207
2023-02-16,f837e7e6-0036-4580-8bf3-6c325ab734ce,396.82,Sanford,17,0,19:26:10,WDID10203,WCID5089
2023-02-16,319c1688-6398-46f7-9172-68469ee43740,354.03,Kissimmee,14,0,7:51:35,WDID10527,WCID5619
2023-02-16,9c248dab-772c-4a0d-8663-bb986c4e8390,53.48,Altamonte Springs,7,0,13:41:24,WDID10789,WCID5692
2023-02-16,d3510959-0a2a-4d33-8be2-5c326085b020,228.00,Clermont,1,0,11:29:30,WDID10899,WCID5310
2023-02-16,20615ff0-426c-4a90-9835-7625d50df8cb,423.24,Sanford,12,0,7:44:16,WDID11095,WCID5525
2023-02-16,3fac03ad-6067-4058-ab2d-ed730327d683,61.49,Altamonte Springs,18,0,1:12:55,WDID10048,WCID6125
2023-02-16,aab42292-5e3d-4830-a1cc-edeaf6000387,149.55,Winter Park,8,0,21:16:30,WDID10432,WCID5100
2023-02-16,21d853c0-0811-44dd-b5c7-266e67f09051,60.89,Sanford,11,0,12:18:07,WDID10460,WCID6156
2023-02-16,6af04350-f236-4804-8af6-9553d25a78ba,366.86,Clermont,11,0,7:44:26,WDID11053,WCID5987
2023-02-16,0b28f3a3-7353-4d82-bf5e-71dca8533753,342.32,Apopka,15,0,21:38:31,WDID09875,WCID5779
2023-02-16,e6e620aa-250a-41f9-ad05-6e12ef8b4ffe,151.36,Winter Park,1,0,14:27:37,WDID10174,WCID5323
2023-02-16,6ab1abe8-9367-49ef-9786-0e86c601eef4,367.37,Orlando,16,0,6:54:48,WDID10795,WCID5894
2023-02-16,6360940a-0623-42e8-9699-95bec90e2ab6,136.64,Altamonte Springs,1,0,13:08:57,WDID10835,WCID6146
2023-02-16,41e7e800-7b1f-4527-a38d-b91194b14a81,472.29,Sanford,18,0,5:00:16,WDID10130,WCID5004
2023-02-16,20e98578-2884-4c57-9980-c4906035b13b,475.71,Clermont,8,0,6:58:55,WDID10343,WCID6064
2023-02-16,9c321ef5-ab23-4f15-a6b7-6a8d0b8ed64e,379.35,Orlando,5,0,15:35:08,WDID10549,WCID5468
2023-02-16,75d1e741-5f55-4a85-9180-af0b4e6f8eae,349.14,Orlando,10,0,8:47:40,WDID10848,WCID6201
2023-02-16,073b209c-ba23-4cc5-b073-a23808ff54b1,473.14,Orlando,6,0,16:45:16,WDID10902,WCID5849
2023-02-16,e3509430-a3f6-49bb-be6e-ab02e35e5642,410.47,Sanford,4,0,22:52:57,WDID10906,WCID6080
2023-02-16,c718c9cb-37c6-44dd-b599-0d23c73ae9e9,39.36,Kissimmee,8,0,16:12:00,WDID10063,WCID5901
2023-02-16,fe015f8f-1e52-4372-96a4-1279c90fdefd,465.42,Orlando,3,0,23:42:11,WDID10858,WCID5498
2023-02-16,04e7eae0-89c3-462d-a63f-ec1dcb2408d4,309.57,Winter Park,13,0,2:08:31,WDID11083,WCID6097
2023-02-16,b0344312-3564-44ea-90e9-921b3250038b,50.39,Orlando,18,0,10:19:31,WDID10594,WCID5325
"2023-02-17,d7f972ae-4554-426a-87c4-cdd491e6bb87,""1,199.50"",Altamonte Springs,13,1,8:25:47,WDID10527,WCID5303"
2023-02-17,31cf5f4a-e58a-4d67-b7df-d17fe0048f9f,470.38,Winter Park,5,1,0:20:57,WDID09891,WCID6041
2023-02-17,c701e693-cb4d-4bab-b664-7f4023a28736,407.62,Sanford,4,1,18:36:30,WDID10386,WCID5252
2023-02-17,bd0b36c9-541a-4b17-8f0f-4f49971f675e,389.25,Winter Park,6,0,11:42:13,WDID10698,WCID5774
2023-02-17,85c23047-0b25-4edf-93e5-91d5919ff274,106.56,Clermont,19,0,18:57:06,WDID10066,WCID5539
2023-02-17,55f3aafa-ad6a-47c8-8cd3-4cba993b9dc4,331.64,Apopka,17,0,13:09:33,WDID10162,WCID5810
2023-02-17,0f1c1e4d-1d09-493b-93bb-2ca469fdb5db,238.87,Winter Park,14,0,20:24:05,WDID10336,WCID6169
2023-02-17,5621e2ef-9fce-45dd-87fe-1cb959c2ac32,293.04,Winter Park,4,0,9:41:50,WDID10360,WCID5544
2023-02-17,6f854aef-b04b-4f6b-9b67-2fae4b38fe9d,207.04,Orlando,4,0,0:15:45,WDID10697,WCID5041
2023-02-17,eaf707e6-ec47-43f9-b0a9-53e9855fedff,328.79,Orlando,4,0,5:39:05,WDID10060,WCID5957
2023-02-17,ac437c7d-f670-47da-b6fe-b6c5703f0549,133.70,Orlando,2,0,18:03:45,WDID10490,WCID5778
2023-02-17,549f390d-2298-4ac6-8130-dc42fc4d2fdb,148.68,Winter Park,19,0,15:22:53,WDID10567,WCID6088
2023-02-17,43d1e224-d409-4c59-a5f1-9abb32679ad4,247.87,Winter Park,4,0,21:15:58,WDID10361,WCID5514
2023-02-17,75abca7d-1063-4deb-b97c-59deb42fe39c,275.68,Altamonte Springs,17,0,0:01:32,WDID10683,WCID5418
2023-02-17,830486af-819e-40e9-b178-35bc2193b493,438.84,Clermont,9,0,22:41:27,WDID11003,WCID5129
2023-02-17,981beecb-ed52-4a2d-8506-2bc74557c95e,117.98,Kissimmee,11,0,23:06:08,WDID10517,WCID5618
2023-02-17,db6f6f68-1ab5-4338-8e22-3eec2b5b974e,364.44,Orlando,18,0,14:27:21,WDID10766,WCID6104
2023-02-17,f9010d2b-b3d2-4550-9bcd-6a85668ed338,190.64,Sanford,3,0,3:53:27,WDID10015,WCID5503
2023-02-17,4b087986-e860-4489-a6cd-7a698245f67b,371.41,Altamonte Springs,8,0,7:38:16,WDID10078,WCID5297
2023-02-17,008870c3-1060-4fc5-919c-e18f36795701,136.09,Clermont,6,0,12:55:08,WDID10792,WCID5246
2023-02-17,86ddddfc-09e5-49e4-9dfb-a7d0afbe1b3a,449.36,Altamonte Springs,13,0,11:52:35,WDID10993,WCID6168
2023-02-17,55727bab-a929-487d-9165-5f6466f29bf8,332.41,Altamonte Springs,18,0,3:39:59,WDID11022,WCID5766
2023-02-17,d366a634-a72f-48a5-b684-6e427abd8d54,444.13,Orlando,12,0,11:31:27,WDID10408,WCID6155
2023-02-18,8c0a292e-ffee-457b-a96c-157692307c1d,306.78,Apopka,14,1,19:13:55,WDID10065,WCID5821
2023-02-18,9c87a901-b0af-41bd-937d-76d0d524e289,485.24,Altamonte Springs,1,1,19:43:12,WDID10463,WCID5403
2023-02-18,f3466a09-2ea6-4f24-84cd-7238696d34f6,612.03,Apopka,11,0,13:48:34,WDID10744,WCID5602
2023-02-18,786bf859-b39a-4c49-a3a8-5e39591c46d8,321.53,Sanford,11,0,8:43:13,WDID10070,WCID5607
2023-02-18,dec8579e-9941-43fd-9f1f-46556b433148,365.12,Apopka,17,0,13:49:17,WDID10080,WCID6157
2023-02-18,e533d0d0-aebe-4583-80cd-df11e554532a,364.48,Winter Park,14,0,8:28:55,WDID10466,WCID5429
2023-02-18,f8042fe7-3e3a-471e-b15b-6515e13fd155,75.35,Apopka,6,0,4:00:47,WDID10392,WCID5202
2023-02-18,c228b577-f6fa-4372-8e99-4b132b76cc8c,205.92,Orlando,19,0,7:55:52,WDID10486,WCID5055
2023-02-18,940eb215-6211-4c65-8c51-cbfc28b6ed01,387.09,Orlando,10,0,15:53:32,WDID10216,WCID6222
2023-02-18,4b5dc885-1c42-49c9-a187-c5723da6ad03,301.78,Orlando,7,0,19:46:51,WDID10743,WCID5365
2023-02-18,e8bb21a6-f094-4d8a-a30f-bbc369bb734a,252.43,Clermont,1,0,7:43:37,WDID11031,WCID6123
2023-02-18,213771d3-2946-4896-acf0-8c8044a9beff,252.55,Apopka,14,0,1:59:03,WDID10515,WCID5815
2023-02-18,77ccbfe1-cb17-46cd-8fce-97b02864c8cb,476.47,Kissimmee,6,0,19:10:01,WDID10578,WCID6237
2023-02-18,f515ce09-3fae-456a-a185-103a2b0842d5,27.32,Orlando,7,0,11:40:49,WDID10212,WCID6074
2023-02-18,b005bd6c-8258-469d-af20-b582177ad695,454.86,Apopka,6,0,22:15:25,WDID10243,WCID5591
2023-02-18,64bf1f0c-bf93-458a-b039-d1e1407138fe,283.52,Winter Park,19,0,18:43:58,WDID10335,WCID5639
2023-02-18,df97a5e5-3b65-4f1f-80db-8023697203d5,91.62,Orlando,16,0,0:47:12,WDID10906,WCID5840
2023-02-18,c5fcb7fd-99c0-4841-9a50-f0c6221ace3f,90.44,Winter Park,9,0,10:58:15,WDID10155,WCID6022
2023-02-18,a53a409c-fbce-416d-b78a-868bce85d2cc,227.28,Orlando,12,0,12:07:03,WDID10559,WCID5045
2023-02-18,17abe257-2d2b-4f1d-b9e3-b14a8f245203,270.64,Altamonte Springs,8,0,11:21:40,WDID10608,WCID5096
2023-02-19,3a8d98b1-994b-4c5c-953d-e2d82da8e1bc,101.77,Apopka,13,1,22:23:16,WDID10488,WCID5949
2023-02-19,dec15fe5-5dc1-48e3-aa64-46889028c656,36.20,Clermont,14,1,2:39:54,WDID10652,WCID6179
2023-02-19,7160bbe1-b682-410b-bac9-362a566f325b,108.12,Winter Park,6,1,18:01:58,WDID10323,WCID5051
2023-02-19,689c6c85-1065-4622-90ca-93cbe2bada62,23.29,Apopka,15,1,9:32:14,WDID10252,WCID5833
2023-02-19,db5f5ae0-f413-4a89-914e-4bf009d97755,254.62,Apopka,6,0,11:43:18,WDID10704,WCID5460
2023-02-19,028bf349-0d0b-4e4f-bde5-54fef910e9b6,85.65,Kissimmee,19,0,13:34:46,WDID10044,WCID5413
2023-02-19,08c191bc-3b57-410d-926d-b6a3a7dc9b25,274.01,Altamonte Springs,15,0,5:55:56,WDID10066,WCID5979
2023-02-19,c336d5c6-78be-4ea0-9916-9c3428c4f865,335.90,Sanford,16,0,6:09:34,WDID10112,WCID6129
2023-02-19,0adf581d-4d69-4fe6-b7bb-4eba99dfe225,41.82,Winter Park,9,0,11:23:15,WDID10691,WCID5207
2023-02-19,3feb429e-7693-49a3-ae1a-3452c965dfe4,851.74,Sanford,1,0,17:58:03,WDID10802,WCID6098
2023-02-19,b059916b-ad31-4cf7-b1ec-5bf81a2a4cb6,78.08,Clermont,6,0,6:35:13,WDID10905,WCID5175
2023-02-19,dab634b2-944f-4ceb-9a0b-49ac9f16c2c0,363.84,Sanford,10,0,5:27:14,WDID11055,WCID5648
2023-02-19,47976aac-57b4-468f-844c-d78e0d587038,434.46,Winter Park,8,0,6:37:25,WDID10353,WCID5212
2023-02-19,da58bb83-fb5a-43bd-b981-672fee404a6d,425.74,Winter Park,8,0,0:24:00,WDID10427,WCID6181
2023-02-19,9ecb4256-93df-4a05-893d-94be11cc1304,441.58,Apopka,18,0,5:03:47,WDID10709,WCID6156
2023-02-19,bee7d47d-6761-4077-8578-be6fc469d540,460.15,Kissimmee,2,0,12:58:12,WDID10809,WCID6185
2023-02-19,9dfcb47b-37ae-4003-a817-2d854849b1b1,346.21,Sanford,19,0,2:19:42,WDID10817,WCID6228
2023-02-19,8d5cb503-f19d-49b8-87b7-5b06c696b9f6,293.18,Kissimmee,18,0,23:56:05,WDID10091,WCID5780
2023-02-19,e942d1bc-6f38-478f-8bd5-8c4943894f38,198.98,Apopka,12,0,6:51:16,WDID10375,WCID5120
2023-02-19,01c8086d-6abf-4ed2-ab5a-e1024b97f844,423.64,Sanford,16,0,22:13:44,WDID10630,WCID6198
2023-02-19,0af3f5e0-01e0-4dba-9cf5-1896d47e1099,154.57,Altamonte Springs,12,0,7:20:18,WDID10646,WCID5991
2023-02-19,744a34c7-d585-46b7-84fe-ddf2a9c2310e,308.98,Sanford,4,0,14:53:45,WDID10856,WCID6094
2023-02-19,936a58e5-bbe2-487d-ba60-0a92cbf11473,267.62,Clermont,1,0,19:26:42,WDID09925,WCID5316
2023-02-19,f6f96f3d-88d3-4b20-b1a6-7fd4f9e94182,167.73,Sanford,9,0,19:00:40,WDID10279,WCID6204
2023-02-19,48b9a45d-ada7-44ad-8935-db1e22e607da,270.94,Kissimmee,12,0,20:12:21,WDID10300,WCID5983
2023-02-19,aed2d36d-8601-4e97-9e40-f8442bc9d1ee,149.52,Apopka,15,0,17:54:14,WDID10314,WCID5092
2023-02-19,18b039c8-bb29-47f3-bef7-9e73c9734480,424.26,Kissimmee,10,0,6:41:45,WDID10372,WCID5580
2023-02-19,c5aa5589-e33e-48eb-8f24-3d342b133237,468.54,Apopka,13,0,15:32:10,WDID10400,WCID5258
2023-02-19,c4971285-f63a-4f14-897e-59b8f8b10b5c,232.39,Clermont,15,0,11:10:02,WDID10486,WCID5397
2023-02-19,258dd2c2-625c-4eac-a01e-849a1e794279,353.03,Sanford,1,0,2:03:08,WDID10658,WCID5405
2023-02-19,46b203df-6924-4f9e-945b-e1b7187efadb,154.00,Sanford,6,0,18:54:22,WDID10663,WCID5738
2023-02-19,3f0d4089-5c0b-494e-a82a-5f280a5f585a,118.85,Apopka,17,0,20:26:10,WDID10953,WCID5355
2023-02-19,a80bdd6f-3e3c-4b79-ba86-1da73acd8fb4,194.13,Clermont,12,0,14:01:49,WDID10974,WCID5119
2023-02-19,8ffe1b1a-8e77-4a70-b946-c443a26289c7,303.47,Winter Park,1,0,19:00:05,WDID10468,WCID5137
2023-02-19,f53ab58f-e583-4aea-bde9-c5cff459e2bc,46.54,Orlando,16,0,5:04:35,WDID10627,WCID5209
2023-02-19,3a210b39-db2b-42f7-8fc6-c7ca27d22e4a,174.63,Kissimmee,3,0,18:20:31,WDID10905,WCID5245
2023-02-19,32b1d628-35ff-416a-8b3b-aa9c2c48293d,71.06,Kissimmee,4,0,6:34:15,WDID11115,WCID5801
